sample_id,journey_id,timestamp,train_id,train_number,train_name,zone,current_station_code,current_station_name,next_station_code,next_station_name,latitude,longitude,current_delay_minutes,previous_station_delay,current_speed_kmph,distance_to_next_station_km,distance_remaining_km,scheduled_remaining_time_minutes,weather_score,rainfall_mm,congestion_score,speed_restriction_score,signal_delay_score,upcoming_station_count,hour_of_day,day_of_week,month,remaining_travel_time_minutes
JRN_208083_20260801_ST07,JRN_208083_20260801,2026-08-01T04:05:00,208083,208083,Anand - Varanasi Vande Bharat,ECoR,DDU,Mughalsarai,PNBE,Patna JN,25.2819,83.1147,37.9,25.8,40.0,103.4,343.2,251.1,0.2,0.0,0.31,0.0,0.0,4,4,5,8,292.1
JRN_120069_20260801_ST08,JRN_120069_20260801,2026-08-01T04:06:00,120069,120069,Ahmedabad - Visakhapatnam Shatabdi Express,NR,JUC,Jalandhar City,MB,Moradabad,28.5,85.6,13.0,14.3,53.8,55.8,636.2,465.5,0.1,5.0,0.24,0.0,0.0,7,4,5,8,493.2
JRN_124023_20260801_ST06,JRN_124023_20260801,2026-08-01T04:06:00,124023,124023,Amritsar - Ranchi Garib Rath Express,NR,GHY,Guwahati,JUC,Jalandhar City,27.5,84.0,7.2,13.0,61.3,106.0,424.4,310.5,0.0,0.0,0.38,0.6,0.0,4,4,5,8,325.4
JRN_229084_20260801_ST06,JRN_229084_20260801,2026-08-01T04:11:00,229084,229084,Amritsar - Visakhapatnam Humsafar Express,WR,PURI,Puri,BSB,Varanasi JN,27.5,84.0,0.0,0.5,57.2,74.6,169.1,123.8,0.0,0.0,0.17,0.0,0.0,2,4,5,8,125.8
JRN_229035_20260801_ST01,JRN_229035_20260801,2026-08-01T04:12:00,229035,229035,Ahmedabad - Varanasi Humsafar Express,WR,ADI,Ahmedabad JN,UMB,Ambala Cantt,25.0,80.0,2.6,0.0,81.7,115.7,872.3,638.3,0.0,0.0,0.1,0.25,0.0,9,4,5,8,653.6
JRN_12810_20260801_ST12,JRN_12810_20260801,2026-08-01T04:14:00,12810,12810,Howrah Mumbai Mail,SER,RJN,Raj Nandgaon,G,Gondia JN,30.5,88.8,53.2,55.0,56.1,112.8,1196.2,875.3,0.0,0.0,0.4,0.0,0.0,13,4,5,8,879.2
JRN_124056_20260801_ST03,JRN_124056_20260801,2026-08-01T04:16:00,124056,124056,Ahmedabad - Visakhapatnam Garib Rath Express,NR,BE,Bareilly,BBS,Bhubaneswar,26.0,81.6,34.9,29.3,76.6,59.1,672.7,492.2,0.0,0.0,0.21,0.0,0.3,9,4,5,8,535.8
JRN_12626_20260801_ST06,JRN_12626_20260801,2026-08-01T04:17:00,12626,12626,Kerala Express,SR,BPL,Bhopal JN,NGP,Nagpur,23.2599,77.4126,68.6,55.1,70.6,91.3,2213.5,1619.7,0.9,45.0,0.47,0.0,0.3,26,4,5,8,2130.5
JRN_229013_20260801_ST10,JRN_229013_20260801,2026-08-01T04:17:00,229013,229013,Ajmer - Varanasi Humsafar Express,WR,SGUJ,Siliguri JN,BSB,Varanasi JN,29.5,87.2,19.2,12.4,70.6,98.6,98.6,72.2,0.1,5.0,0.19,0.0,0.3,1,4,5,8,71.6
JRN_124055_20260801_ST05,JRN_124055_20260801,2026-08-01T04:22:00,124055,124055,Ajmer - Visakhapatnam Garib Rath Express,NR,JUC,Jalandhar City,LKO,Lucknow,27.0,83.2,28.9,23.3,94.2,75.7,732.2,535.7,0.4,0.0,0.17,0.0,0.3,8,4,5,8,604.7
JRN_128040_20260801_ST06,JRN_128040_20260801,2026-08-01T04:26:00,128040,128040,Ajmer - Varanasi Superfast Express,SER,BBS,Bhubaneswar,GHY,Guwahati,27.5,84.0,5.8,8.0,64.5,101.6,513.7,375.9,0.0,0.0,0.18,0.0,0.0,6,4,5,8,396.8
JRN_226089_20260801_ST07,JRN_226089_20260801,2026-08-01T04:26:00,226089,226089,Ajmer - Visakhapatnam SF Express,SR,BSB,Varanasi JN,VSKP,Visakhapatnam,25.3268,82.9863,38.6,34.3,62.4,98.1,98.1,71.8,0.0,0.0,0.36,0.25,0.8,1,4,5,8,80.7
JRN_124058_20260801_ST02,JRN_124058_20260801,2026-08-01T04:27:00,124058,124058,Ahmedabad - Udaipur Garib Rath Express,NR,UMB,Ambala Cantt,ANVT,Anand Vihar,25.5,80.8,20.3,19.3,74.5,60.1,579.7,424.2,0.4,0.0,0.34,0.0,0.0,6,4,5,8,468.0
JRN_124013_20260801_ST02,JRN_124013_20260801,2026-08-01T04:36:00,124013,124013,Ambala - Visakhapatnam Garib Rath Express,NR,BE,Bareilly,HYB,Hyderabad,25.5,80.8,10.4,6.0,79.6,116.5,960.3,702.7,0.0,0.0,0.23,0.0,0.0,10,4,5,8,700.0
JRN_128068_20260801_ST09,JRN_128068_20260801,2026-08-01T04:39:00,128068,128068,Ambala - Visakhapatnam Superfast Express,SER,RNC,Ranchi,SC,Secunderabad JN,29.0,86.4,58.9,48.7,53.9,85.8,326.4,238.8,0.0,0.0,0.42,0.6,0.0,4,4,5,8,255.2
JRN_124078_20260801_ST06,JRN_124078_20260801,2026-08-01T04:40:00,124078,124078,Ambala - Varanasi Garib Rath Express,NR,LDH,Ludhiana JN,MB,Moradabad,27.5,84.0,23.5,17.5,77.3,87.6,459.5,336.2,0.2,0.0,0.43,0.0,0.0,5,4,5,8,351.8
JRN_12565_20260801_ST03,JRN_12565_20260801,2026-08-01T04:41:00,12565,12565,Bihar Sampark Kranti Express,ECR,MFP,Muzaffarpur JN,HJP,Hajipur JN,26.0,81.6,20.3,14.1,83.9,94.0,828.5,606.2,0.0,0.0,0.28,0.0,0.0,10,4,5,8,642.7
JRN_12302_20260801_ST04,JRN_12302_20260801,2026-08-01T04:43:00,12302,12302,New Delhi Rajdhani Express,NR,DDU,Pt DD Upadhyaya JN,GAYA,Gaya JN,25.2819,83.1147,13.8,2.2,84.6,111.0,386.8,283.0,0.2,0.0,0.09,0.0,0.0,4,4,5,8,298.2
JRN_208052_20260801_ST07,JRN_208052_20260801,2026-08-01T04:45:00,208052,208052,Ahmedabad - Visakhapatnam Vande Bharat,ECoR,HYB,Hyderabad,JP,Jaipur,28.0,84.8,18.7,9.9,77.6,60.1,717.9,525.3,0.0,0.0,0.08,0.0,0.3,8,4,5,8,534.8
JRN_229017_20260801_ST04,JRN_229017_20260801,2026-08-01T04:49:00,229017,229017,Ahmedabad - Visakhapatnam Humsafar Express,WR,HYB,Hyderabad,DDU,Mughalsarai,26.5,82.4,0.0,3.6,69.0,62.2,365.8,267.7,0.0,0.0,0.11,0.0,0.0,4,4,5,8,289.4
JRN_120012_20260801_ST05,JRN_120012_20260801,2026-08-01T04:51:00,120012,120012,Ambala - Visakhapatnam Shatabdi Express,NR,GHY,Guwahati,HYB,Hyderabad,27.0,83.2,2.8,0.0,99.6,91.3,480.1,351.3,0.0,0.0,0.16,0.6,0.0,6,4,5,8,360.9
JRN_12137_20260801_ST15,JRN_12137_20260801,2026-08-01T04:52:00,12137,12137,Punjab Mail,CR,BPL,Bhopal JN,BHS,Vidisha,23.2599,77.4126,114.1,114.2,80.8,67.7,3157.0,2310.0,0.36,18.0,0.14,0.0,0.0,37,4,5,8,2618.9
JRN_120089_20260801_ST12,JRN_120089_20260801,2026-08-01T04:52:00,120089,120089,Ajmer - Visakhapatnam Shatabdi Express,NR,RNC,Ranchi,VSKP,Visakhapatnam,30.5,88.8,36.2,38.5,50.7,98.1,98.1,71.8,0.0,0.0,0.15,0.25,0.0,1,4,5,8,69.1
JRN_122061_20260801_ST09,JRN_122061_20260801,2026-08-01T04:56:00,122061,122061,Ambala - Visakhapatnam Duronto Express,ER,MB,Moradabad,RNC,Ranchi,29.0,86.4,0.0,2.7,68.1,117.3,352.2,257.7,0.0,0.0,0.49,0.25,0.0,4,4,5,8,269.6
JRN_120069_20260801_ST09,JRN_120069_20260801,2026-08-01T04:57:00,120069,120069,Ahmedabad - Visakhapatnam Shatabdi Express,NR,MB,Moradabad,PUNE,Pune JN,29.0,86.4,13.1,13.0,67.5,71.9,580.3,424.6,0.1,5.0,0.53,0.0,0.0,6,4,5,8,452.2
JRN_208080_20260801_ST11,JRN_208080_20260801,2026-08-01T04:57:00,208080,208080,Ahmedabad - Visakhapatnam Vande Bharat,ECoR,PUNE,Pune JN,PURI,Puri,30.0,88.0,30.1,17.3,76.6,57.8,334.6,244.8,0.0,0.0,0.19,0.25,0.0,4,4,5,8,263.3
JRN_229035_20260801_ST02,JRN_229035_20260801,2026-08-01T04:58:00,229035,229035,Ahmedabad - Varanasi Humsafar Express,WR,UMB,Ambala Cantt,ANVT,Anand Vihar,25.5,80.8,4.1,2.6,67.9,85.2,756.6,553.6,0.0,0.0,0.05,0.25,0.0,8,4,5,8,567.5
JRN_229084_20260801_ST07,JRN_229084_20260801,2026-08-01T04:58:00,229084,229084,Amritsar - Visakhapatnam Humsafar Express,WR,BSB,Varanasi JN,VSKP,Visakhapatnam,25.3268,82.9863,0.0,0.0,62.7,94.5,94.5,69.2,0.0,0.0,0.4,0.0,0.0,1,4,5,8,74.9
JRN_124059_20260801_ST08,JRN_124059_20260801,2026-08-01T04:59:00,124059,124059,Amritsar - Visakhapatnam Garib Rath Express,NR,LDH,Ludhiana JN,PNBE,Patna JN,28.5,85.6,16.9,21.2,55.5,88.3,490.1,358.6,0.0,0.0,0.55,0.0,0.0,6,4,5,8,368.5
JRN_120037_20260801_ST07,JRN_120037_20260801,2026-08-01T05:11:00,120037,120037,Ajmer - Varanasi Shatabdi Express,NR,JU,Jodhpur JN,LKO,Lucknow,28.0,84.8,20.3,24.9,86.9,59.9,703.3,514.6,0.0,0.0,0.28,0.25,0.3,8,5,5,8,526.1
JRN_124055_20260801_ST06,JRN_124055_20260801,2026-08-01T05:15:00,124055,124055,Ajmer - Visakhapatnam Garib Rath Express,NR,LKO,Lucknow,LDH,Ludhiana JN,27.5,84.0,35.2,28.9,73.5,71.3,656.5,480.4,0.4,0.0,0.61,0.0,0.3,7,5,5,8,543.1
JRN_124068_20260801_ST01,JRN_124068_20260801,2026-08-01T05:15:00,124068,124068,Amritsar - Visakhapatnam Garib Rath Express,NR,ASR,Amritsar JN,SBC,Bengaluru City,25.0,80.0,0.0,0.0,85.2,122.0,815.5,596.7,0.3,5.0,0.08,0.0,0.0,9,5,5,8,671.9
JRN_128010_20260801_ST04,JRN_128010_20260801,2026-08-01T05:15:00,128010,128010,Ajmer - Varanasi Superfast Express,SER,BE,Bareilly,BBS,Bhubaneswar,26.5,82.4,3.7,0.0,56.7,101.1,647.3,473.7,0.0,0.0,0.11,0.0,0.0,6,5,5,8,495.1
JRN_208083_20260801_ST08,JRN_208083_20260801,2026-08-01T05:19:00,208083,208083,Anand - Varanasi Vande Bharat,ECoR,PNBE,Patna JN,PUNE,Pune JN,28.5,85.6,43.7,37.9,68.8,101.3,239.8,175.4,0.2,0.0,0.17,0.0,0.0,3,5,5,8,210.6
JRN_229017_20260801_ST05,JRN_229017_20260801,2026-08-01T05:30:00,229017,229017,Ahmedabad - Visakhapatnam Humsafar Express,WR,DDU,Mughalsarai,PUNE,Pune JN,25.2819,83.1147,0.6,0.0,43.1,83.7,303.7,222.2,0.0,0.0,0.62,0.6,0.0,3,5,5,8,243.3
JRN_208034_20260801_ST02,JRN_208034_20260801,2026-08-01T05:35:00,208034,208034,Dibrugarh - Visakhapatnam Vande Bharat,ECoR,JP,Jaipur,JU,Jodhpur JN,25.5,80.8,2.8,0.0,77.7,115.1,731.2,535.0,0.0,0.0,0.22,0.25,0.8,7,5,5,8,542.8
JRN_208095_20260801_ST10,JRN_208095_20260801,2026-08-01T05:39:00,208095,208095,Ajmer - Visakhapatnam Vande Bharat,ECoR,PURI,Puri,RNC,Ranchi,29.5,87.2,26.6,21.0,83.6,59.5,332.8,243.5,0.1,5.0,0.16,0.25,0.0,4,5,5,8,277.5
JRN_124058_20260801_ST03,JRN_124058_20260801,2026-08-01T05:43:00,124058,124058,Ahmedabad - Udaipur Garib Rath Express,NR,ANVT,Anand Vihar,DBRG,Dibrugarh,26.0,81.6,30.5,20.3,89.3,98.6,519.6,380.2,0.4,0.0,0.08,0.0,0.0,5,5,5,8,413.8
JRN_128030_20260801_ST03,JRN_128030_20260801,2026-08-01T05:43:00,128030,128030,Bareilly - Visakhapatnam Superfast Express,SER,MAS,Chennai Central,DBRG,Dibrugarh,13.0827,80.2707,0.0,0.5,73.2,83.9,1002.1,733.2,0.0,0.0,0.33,0.0,0.0,12,5,5,8,741.3
JRN_12137_20260801_ST32,JRN_12137_20260801,2026-08-01T05:46:00,12137,12137,Punjab Mail,CR,NZM,Hazrat Nizamuddin,NDLS,New Delhi,28.5889,77.2533,277.4,272.2,82.1,66.9,1765.0,1291.5,0.36,18.0,0.28,0.0,0.0,20,5,5,8,1437.1
JRN_208080_20260801_ST12,JRN_208080_20260801,2026-08-01T05:49:00,208080,208080,Ahmedabad - Visakhapatnam Vande Bharat,ECoR,PURI,Puri,SGUJ,Siliguri JN,30.5,88.8,31.6,30.1,76.2,86.4,276.8,202.6,0.0,0.0,0.58,0.0,0.3,3,5,5,8,219.5
JRN_226043_20260801_ST12,JRN_226043_20260801,2026-08-01T05:50:00,226043,226043,Ahmedabad - Udaipur SF Express,SR,RNC,Ranchi,SC,Secunderabad JN,30.5,88.8,203.2,174.4,57.9,63.8,127.9,93.6,0.9,45.0,0.44,0.6,0.0,2,5,5,8,131.3
JRN_12810_20260801_ST13,JRN_12810_20260801,2026-08-01T05:53:00,12810,12810,Howrah Mumbai Mail,SER,G,Gondia JN,NGP,Nagpur,31.0,89.6,50.5,53.2,75.0,64.0,1083.4,792.8,0.0,0.0,0.67,0.25,0.3,12,5,5,8,799.4
JRN_125021_20260801_ST01,JRN_125021_20260801,2026-08-01T05:55:00,125021,125021,Bareilly - Visakhapatnam Jan Shatabdi,NER,BE,Bareilly,SBC,Bengaluru City,25.0,80.0,0.2,0.0,64.3,112.0,643.8,471.1,0.0,0.0,0.09,0.0,0.0,7,5,5,8,470.1
JRN_208073_20260801_ST01,JRN_208073_20260801,2026-08-01T05:57:00,208073,208073,Ambala - Udaipur Vande Bharat,ECoR,UMB,Ambala Cantt,BE,Bareilly,25.0,80.0,2.6,0.0,49.4,109.3,1203.5,880.6,0.0,0.0,0.13,0.0,0.0,13,5,5,8,907.1
JRN_229035_20260801_ST03,JRN_229035_20260801,2026-08-01T05:59:00,229035,229035,Ahmedabad - Varanasi Humsafar Express,WR,ANVT,Anand Vihar,SBC,Bengaluru City,26.0,81.6,8.3,4.1,81.1,122.7,671.3,491.2,0.0,0.0,0.28,0.0,0.0,7,5,5,8,500.9
JRN_226069_20260801_ST01,JRN_226069_20260801,2026-08-01T06:00:00,226069,226069,Ajmer - Visakhapatnam SF Express,SR,AII,Ajmer JN,ASR,Amritsar JN,25.0,80.0,0.0,0.0,67.6,90.4,821.6,601.1,0.0,0.0,0.23,0.0,0.3,9,6,5,8,616.2
JRN_122061_20260801_ST10,JRN_122061_20260801,2026-08-01T06:01:00,122061,122061,Ambala - Visakhapatnam Duronto Express,ER,RNC,Ranchi,SC,Secunderabad JN,29.5,87.2,7.4,0.0,83.8,60.6,234.9,171.9,0.0,0.0,0.15,0.25,0.0,3,6,5,8,176.4
JRN_12626_20260801_ST07,JRN_12626_20260801,2026-08-01T06:02:00,12626,12626,Kerala Express,SR,NGP,Nagpur,BPQ,Balharshah,28.0,84.8,90.2,68.6,65.7,96.4,2122.2,1552.8,0.9,45.0,0.43,0.25,0.0,25,6,5,8,2042.1
JRN_12137_20260801_ST16,JRN_12137_20260801,2026-08-01T06:04:00,12137,12137,Punjab Mail,CR,BHS,Vidisha,BAQ,Ganj Basoda,32.5,92.0,117.4,114.1,101.4,67.8,3089.3,2260.5,0.36,18.0,0.31,0.0,0.8,36,6,5,8,2566.0
JRN_12565_20260801_ST04,JRN_12565_20260801,2026-08-01T06:04:00,12565,12565,Bihar Sampark Kranti Express,ECR,HJP,Hajipur JN,SEE,Sonpur JN,26.5,82.4,15.8,20.3,79.2,95.0,734.5,537.5,0.0,0.0,0.33,0.25,0.0,9,6,5,8,578.5
JRN_124056_20260801_ST04,JRN_124056_20260801,2026-08-01T06:04:00,124056,124056,Ahmedabad - Visakhapatnam Garib Rath Express,NR,BBS,Bhubaneswar,GHY,Guwahati,26.5,82.4,30.5,34.9,72.6,62.8,613.7,449.0,0.0,0.0,0.29,0.0,0.3,8,6,5,8,497.0
JRN_128068_20260801_ST10,JRN_128068_20260801,2026-08-01T06:04:00,128068,128068,Ambala - Visakhapatnam Superfast Express,SER,SC,Secunderabad JN,SGUJ,Siliguri JN,29.5,87.2,69.7,58.9,64.5,100.1,240.6,176.0,0.0,0.0,0.7,0.0,0.0,3,6,5,8,181.6
JRN_124023_20260801_ST07,JRN_124023_20260801,2026-08-01T06:05:00,124023,124023,Amritsar - Ranchi Garib Rath Express,NR,JUC,Jalandhar City,LDH,Ludhiana JN,28.0,84.8,13.7,7.2,77.6,100.7,318.3,232.9,0.0,0.0,0.23,0.25,0.0,3,6,5,8,241.2
JRN_128040_20260801_ST07,JRN_128040_20260801,2026-08-01T06:08:00,128040,128040,Ajmer - Varanasi Superfast Express,SER,GHY,Guwahati,JU,Jodhpur JN,28.0,84.8,0.0,5.8,99.8,94.0,412.2,301.6,0.0,0.0,0.07,0.6,0.0,5,6,5,8,329.2
JRN_124013_20260801_ST03,JRN_124013_20260801,2026-08-01T06:16:00,124013,124013,Ambala - Visakhapatnam Garib Rath Express,NR,HYB,Hyderabad,JU,Jodhpur JN,26.0,81.6,3.1,10.4,92.9,95.0,843.8,617.4,0.0,0.0,0.1,0.0,0.0,9,6,5,8,622.0
JRN_208052_20260801_ST08,JRN_208052_20260801,2026-08-01T06:16:00,208052,208052,Ahmedabad - Visakhapatnam Vande Bharat,ECoR,JP,Jaipur,JUC,Jalandhar City,28.5,85.6,23.1,18.7,73.4,101.4,657.8,481.3,0.0,0.0,0.29,0.0,0.0,7,6,5,8,486.4
JRN_12137_20260801_ST01,JRN_12137_20260801,2026-08-01T06:21:00,12137,12137,Punjab Mail,CR,CSMT,Chhatrapati Shivaji Maharaj T,DR,Dadra,25.0,80.0,16.8,0.0,76.2,81.2,4433.6,3244.1,0.36,18.0,0.25,0.0,0.0,51,6,5,8,3650.2
JRN_12626_20260801_ST21,JRN_12626_20260801,2026-08-01T06:27:00,12626,12626,Kerala Express,SR,TCR,Thrissur,AWY,Aluva,35.0,96.0,357.1,322.3,30.0,70.7,914.0,668.8,0.9,45.0,0.41,0.6,0.8,11,6,5,8,891.2
JRN_12302_20260801_ST05,JRN_12302_20260801,2026-08-01T06:32:00,12302,12302,New Delhi Rajdhani Express,NR,GAYA,Gaya JN,DHN,Dhanbad JN,24.7955,84.9994,17.8,13.8,71.1,99.0,275.8,201.8,0.2,0.0,0.49,0.0,0.0,3,6,5,8,213.0
JRN_12137_20260801_ST49,JRN_12137_20260801,2026-08-01T06:39:00,12137,12137,Punjab Mail,CR,MKS,Muktsar,KKP,Kot Kapura,49.0,118.4,393.7,390.6,76.0,93.3,284.1,207.9,0.36,18.0,0.24,0.0,0.0,3,6,5,8,237.1
JRN_208080_20260801_ST13,JRN_208080_20260801,2026-08-01T06:39:00,208080,208080,Ahmedabad - Visakhapatnam Vande Bharat,ECoR,SGUJ,Siliguri JN,UDZ,Udaipur City,31.0,89.6,42.6,31.6,74.1,95.4,190.4,139.3,0.0,0.0,0.38,0.0,0.3,2,6,5,8,145.3
JRN_124059_20260801_ST09,JRN_124059_20260801,2026-08-01T06:40:00,124059,124059,Amritsar - Visakhapatnam Garib Rath Express,NR,PNBE,Patna JN,PUNE,Pune JN,29.0,86.4,24.6,16.9,87.6,89.8,401.8,294.0,0.0,0.0,0.16,0.25,0.0,5,6,5,8,296.2
JRN_128010_20260801_ST05,JRN_128010_20260801,2026-08-01T06:44:00,128010,128010,Ajmer - Varanasi Superfast Express,SER,BBS,Bhubaneswar,DBRG,Dibrugarh,27.0,83.2,1.2,3.7,83.1,120.2,546.2,399.7,0.0,0.0,0.45,0.25,0.0,5,6,5,8,423.6
JRN_120069_20260801_ST10,JRN_120069_20260801,2026-08-01T06:45:00,120069,120069,Ahmedabad - Visakhapatnam Shatabdi Express,NR,PUNE,Pune JN,SC,Secunderabad JN,29.5,87.2,21.7,13.1,95.6,123.3,508.4,372.0,0.1,5.0,0.32,0.0,0.8,5,6,5,8,391.0
JRN_124078_20260801_ST07,JRN_124078_20260801,2026-08-01T06:50:00,124078,124078,Ambala - Varanasi Garib Rath Express,NR,MB,Moradabad,PUNE,Pune JN,28.0,84.8,29.0,23.5,63.7,60.3,371.8,272.1,0.2,0.0,0.28,0.25,0.0,4,6,5,8,282.2
JRN_124055_20260801_ST07,JRN_124055_20260801,2026-08-01T06:52:00,124055,124055,Ajmer - Visakhapatnam Garib Rath Express,NR,LDH,Ludhiana JN,DDU,Mughalsarai,28.0,84.8,48.4,35.2,91.8,74.7,585.2,428.2,0.4,0.0,0.17,0.6,0.0,6,6,5,8,477.7
JRN_208095_20260801_ST11,JRN_208095_20260801,2026-08-01T06:53:00,208095,208095,Ajmer - Visakhapatnam Vande Bharat,ECoR,RNC,Ranchi,SC,Secunderabad JN,30.0,88.0,30.0,26.6,60.2,96.7,273.3,200.0,0.1,5.0,0.4,0.0,0.0,3,6,5,8,230.5
JRN_208034_20260801_ST03,JRN_208034_20260801,2026-08-01T06:55:00,208034,208034,Dibrugarh - Visakhapatnam Vande Bharat,ECoR,JU,Jodhpur JN,LKO,Lucknow,26.0,81.6,15.8,2.8,77.0,115.0,616.1,450.8,0.0,0.0,0.14,0.0,0.3,6,6,5,8,445.5
JRN_120012_20260801_ST06,JRN_120012_20260801,2026-08-01T06:58:00,120012,120012,Ambala - Visakhapatnam Shatabdi Express,NR,HYB,Hyderabad,DDU,Mughalsarai,27.5,84.0,5.7,2.8,63.8,88.5,388.8,284.5,0.0,0.0,0.42,0.25,0.3,5,6,5,8,291.2
JRN_226069_20260801_ST02,JRN_226069_20260801,2026-08-01T06:59:00,226069,226069,Ajmer - Visakhapatnam SF Express,SR,ASR,Amritsar JN,ANVT,Anand Vihar,25.5,80.8,2.4,0.0,87.6,66.4,731.1,535.0,0.0,0.0,0.23,0.25,0.0,8,6,5,8,547.7
JRN_128040_20260801_ST08,JRN_128040_20260801,2026-08-01T07:00:00,128040,128040,Ajmer - Varanasi Superfast Express,SER,JU,Jodhpur JN,PURI,Puri,28.5,85.6,3.0,0.0,53.9,79.0,318.2,232.8,0.0,0.0,0.69,0.0,0.0,4,7,5,8,257.5
JRN_124023_20260801_ST08,JRN_124023_20260801,2026-08-01T07:04:00,124023,124023,Amritsar - Ranchi Garib Rath Express,NR,LDH,Ludhiana JN,PUNE,Pune JN,28.5,85.6,16.5,13.7,82.9,114.2,217.7,159.3,0.0,0.0,0.23,0.25,0.8,2,7,5,8,164.8
JRN_124068_20260801_ST02,JRN_124068_20260801,2026-08-01T07:05:00,124068,124068,Amritsar - Visakhapatnam Garib Rath Express,NR,SBC,Bengaluru City,BBS,Bhubaneswar,25.5,80.8,0.0,0.0,67.7,82.9,693.4,507.4,0.3,5.0,0.36,0.0,0.0,8,7,5,8,585.0
JRN_125021_20260801_ST02,JRN_125021_20260801,2026-08-01T07:05:00,125021,125021,Bareilly - Visakhapatnam Jan Shatabdi,NER,SBC,Bengaluru City,MAS,Chennai Central,25.5,80.8,0.0,0.2,72.7,109.5,531.8,389.1,0.0,0.0,0.4,0.25,0.0,6,7,5,8,398.7
JRN_229017_20260801_ST06,JRN_229017_20260801,2026-08-01T07:13:00,229017,229017,Ahmedabad - Visakhapatnam Humsafar Express,WR,PUNE,Pune JN,PURI,Puri,27.5,84.0,17.2,0.6,75.6,120.3,219.9,160.9,0.0,0.0,0.27,0.25,0.0,2,7,5,8,165.5
JRN_120037_20260801_ST08,JRN_120037_20260801,2026-08-01T07:14:00,120037,120037,Ajmer - Varanasi Shatabdi Express,NR,LKO,Lucknow,LDH,Ludhiana JN,28.5,85.6,24.0,20.3,59.1,91.3,643.4,470.8,0.0,0.0,0.57,0.0,0.8,7,7,5,8,478.6
JRN_12626_20260801_ST08,JRN_12626_20260801,2026-08-01T07:16:00,12626,12626,Kerala Express,SR,BPQ,Balharshah,RDM,Ramagundam,28.5,85.6,110.4,90.2,90.9,82.9,2025.8,1482.3,0.9,45.0,0.03,0.0,0.0,24,7,5,8,1951.4
JRN_208083_20260801_ST09,JRN_208083_20260801,2026-08-01T07:16:00,208083,208083,Anand - Varanasi Vande Bharat,ECoR,PUNE,Pune JN,SC,Secunderabad JN,29.0,86.4,46.6,43.7,53.2,57.7,138.5,101.3,0.2,0.0,0.52,0.25,0.3,2,7,5,8,133.6
JRN_124058_20260801_ST04,JRN_124058_20260801,2026-08-01T07:18:00,124058,124058,Ahmedabad - Udaipur Garib Rath Express,NR,DBRG,Dibrugarh,JP,Jaipur,26.5,82.4,32.8,30.5,97.0,123.7,421.0,308.1,0.4,0.0,0.33,0.0,0.3,4,7,5,8,339.4
JRN_208073_20260801_ST02,JRN_208073_20260801,2026-08-01T07:23:00,208073,208073,Ambala - Udaipur Vande Bharat,ECoR,BE,Bareilly,BBS,Bhubaneswar,25.5,80.8,0.4,2.6,71.8,79.0,1094.2,800.6,0.0,0.0,0.4,0.0,0.3,12,7,5,8,829.3
JRN_128030_20260801_ST04,JRN_128030_20260801,2026-08-01T07:24:00,128030,128030,Bareilly - Visakhapatnam Superfast Express,SER,DBRG,Dibrugarh,GHY,Guwahati,26.5,82.4,5.7,0.0,69.7,102.3,918.2,671.8,0.0,0.0,0.21,0.0,0.0,11,7,5,8,674.2
JRN_124066_20260801_ST01,JRN_124066_20260801,2026-08-01T07:25:00,124066,124066,Ahmedabad - Varanasi Garib Rath Express,NR,ADI,Ahmedabad JN,UMB,Ambala Cantt,25.0,80.0,0.0,0.0,84.3,95.0,712.0,520.9,0.0,0.0,0.12,0.25,0.0,8,7,5,8,558.5
JRN_124056_20260801_ST05,JRN_124056_20260801,2026-08-01T07:26:00,124056,124056,Ahmedabad - Visakhapatnam Garib Rath Express,NR,GHY,Guwahati,HYB,Hyderabad,27.0,83.2,33.1,30.5,59.7,91.1,550.9,403.1,0.0,0.0,0.3,0.0,0.0,7,7,5,8,448.4
JRN_12137_20260801_ST17,JRN_12137_20260801,2026-08-01T07:28:00,12137,12137,Punjab Mail,CR,BAQ,Ganj Basoda,BINA,Bina JN,33.0,92.8,136.3,117.4,79.8,76.3,3021.5,2210.8,0.36,18.0,0.29,0.25,0.0,35,7,5,8,2497.5
JRN_12137_20260801_ST02,JRN_12137_20260801,2026-08-01T07:32:00,12137,12137,Punjab Mail,CR,DR,Dadra,KYN,Kalyan JN,25.5,80.8,17.5,16.8,64.4,121.6,4352.4,3184.7,0.36,18.0,0.36,0.25,0.3,50,7,5,8,3590.1
JRN_120069_20260801_ST11,JRN_120069_20260801,2026-08-01T07:35:00,120069,120069,Ahmedabad - Visakhapatnam Shatabdi Express,NR,SC,Secunderabad JN,SGUJ,Siliguri JN,30.0,88.0,34.9,21.7,90.9,111.1,385.1,281.8,0.1,5.0,0.04,0.0,0.0,4,7,5,8,287.6
JRN_208089_20260801_ST01,JRN_208089_20260801,2026-08-01T07:40:00,208089,208089,Ambala - Siliguri Vande Bharat,ECoR,UMB,Ambala Cantt,ASR,Amritsar JN,25.0,80.0,0.0,0.0,76.0,122.7,885.8,648.2,0.9,45.0,0.21,0.0,0.8,9,7,5,8,831.8
